"City","Title","Property_Type","Location_Detail","Bed_Info","Price_Per_Night_USD","Currency","Rating","Date_Range","Airbnb_ID","Link"
"Paris","Apartment in Paris","Apartment","Bucolic apartment in the heart of the 5th arrondissement","1 bed","132","$","4.38","May 7 – 12","53748534","https://www.airbnb.com/rooms/53748534"
"Paris","Apartment in Le Pré-Saint-Gervais","Apartment","Studio, ""Des airs de petite maison"", 5 min Paris","1 double bed","67","$","4.79","May 15 – 22","50807503","https://www.airbnb.com/rooms/50807503"
"Paris","Private room in Paris","Private Room","Chambre longue durée, face Seine","1 bed","49","$","No rating","Jun 30 – Jul 5","871389968328500886","https://www.airbnb.com/rooms/871389968328500886"
"Paris","Apartment in Paris","Apartment","","1 bed","113","$","5","Jul 29 – Aug 5","778860196197109382","https://www.airbnb.com/rooms/778860196197109382"
"Paris","Apartment in Paris","Apartment","","1 sofa bed","42","$","4.7","Oct 30 – Nov 4","28856921","https://www.airbnb.com/rooms/28856921"
"Paris","Apartment in Paris","Apartment","Joli Appart Canal St Martin","1 single bed","91","$","4.4","May 3 – 10","1313194","https://www.airbnb.com/rooms/1313194"
"Paris","Apartment in Paris","Apartment","Cosy and newly renovated apt","1 bed","86","$","No rating","May 5 – 10","873683617928578524","https://www.airbnb.com/rooms/873683617928578524"
"Paris","Private room in Croissy","Private Room","Ch comfort of 25 m2 in s/slope loc medium duration","2 beds","35","$","4.82","May 2 – 8","15188134","https://www.airbnb.com/rooms/15188134"
"Paris","Apartment in Paris","Apartment","","1 bed","91","$","4.34","Nov 1 – 6","702310342009151648","https://www.airbnb.com/rooms/702310342009151648"
"Paris","Private room in Vanves","Private Room","","1 single bed","48","$","4.76","Sep 15 – 20","8436272","https://www.airbnb.com/rooms/8436272"
"Paris","Apartment in Paris","Apartment","Beautiful architect apartment in the heart of Paris","1 bed","156","$","No rating","May 1 – 6","849943744086214436","https://www.airbnb.com/rooms/849943744086214436"
"Paris","Private room in Paris","Private Room","In the heart of the city of lights","1 single bed","94","$","4.93","Jul 17 – 22","28562915","https://www.airbnb.com/rooms/28562915"
"Paris","Private room in Paris","Private Room","","1 sofa bed","49","$","4.59","Jul 15 – 20","11682095","https://www.airbnb.com/rooms/11682095"
"Paris","Private room in Vanves","Private Room","Small room 5 min to Paris","1 single bed","45","$","4.92","Jul 24 – 29","48417482","https://www.airbnb.com/rooms/48417482"
"Paris","Shared room in Paris","Other","Shared room Paris centre 6","1 bed","33","$","4.35","May 11 – 16","9842022","https://www.airbnb.com/rooms/9842022"
"Paris","Private room in Asnières-sur-Seine","Private Room","Room in a house Asnières,closeParis","1 bed","51","$","4.65","May 21 – 26","1990484","https://www.airbnb.com/rooms/1990484"
"Paris","Private room in Paris","Private Room","Red room overlooking the Eiffel Tower","1 single bed","52","$","4.73","Jan 1 – 7","4258454","https://www.airbnb.com/rooms/4258454"
"Paris","Private room in Aubervilliers","Private Room","Cosy room in a house, 20 min from the center","1 king bed","40","$","4.65","Jun 4 – 9","44083398","https://www.airbnb.com/rooms/44083398"
"Paris","Private room in Paris","Private Room","Beautiful Room in Quartier Latin","1 single bed","68","$","4.66","Jun 2 – 7","1250856","https://www.airbnb.com/rooms/1250856"
"Paris","Private room in Paris","Private Room","A NICE LOVELY TYPICALLY FRENCH ROOM","1 bed","51","$","4.55","Dec 16 – 22","753143","https://www.airbnb.com/rooms/753143"
"Paris","Apartment in Paris","Apartment","Home sweet home completely refurbished","3 beds","203","$","4.85","Oct 23 – 28","9420302","https://www.airbnb.com/rooms/9420302"
"Paris","Apartment in Paris","Apartment","Design Loft In Central Paris","1 double bed","126","$","4.73","Dec 10 – 15","8569158","https://www.airbnb.com/rooms/8569158"
"Paris","Apartment in Paris","Apartment","Studio 9m2 Paris 15ème","1 single bed","47","$","4.48","Oct 10 – 15","12757975","https://www.airbnb.com/rooms/12757975"
"Paris","Private room in Paris","Private Room","Red room overlooking the Eiffel Tower","1 single bed","52","$","4.73","Jan 1 – 7","4258454","https://www.airbnb.com/rooms/4258454"
"Paris","Apartment in Paris","Apartment","Beautiful Loft in the Marais","1 queen bed","217","$","No rating","Aug 26 – 31","832478459869881751","https://www.airbnb.com/rooms/832478459869881751"
"Paris","Private room in Aubervilliers","Private Room","Cosy room in a house, 20 min from the center","1 king bed","40","$","4.65","Jun 4 – 9","44083398","https://www.airbnb.com/rooms/44083398"
"Paris","Private room in Paris","Private Room","Beautiful Room in Quartier Latin","1 single bed","68","$","4.66","Jun 2 – 7","1250856","https://www.airbnb.com/rooms/1250856"
"Paris","Private room in Évry-Courcouronnes","Private Room","Private room, close to Grand Bourg train station! (3)","1 single bed","21","$","4.21","May 1 – 6","48265952","https://www.airbnb.com/rooms/48265952"
"Paris","Private room in Paris","Private Room","A NICE LOVELY TYPICALLY FRENCH ROOM","1 bed","51","$","4.55","Dec 16 – 22","753143","https://www.airbnb.com/rooms/753143"
"Paris","Apartment in Paris","Apartment","Home sweet home completely refurbished","3 beds","203","$","4.85","Oct 23 – 28","9420302","https://www.airbnb.com/rooms/9420302"
"Paris","Private room in Châtillon","Private Room","Room 2 minutes from the subway with breakfast","1 double bed","89","$","4.93","May 1 – 6","1418171","https://www.airbnb.com/rooms/1418171"
"Paris","Apartment in Paris","Apartment","Design Loft In Central Paris","1 double bed","126","$","4.73","Dec 10 – 15","8569158","https://www.airbnb.com/rooms/8569158"
"Paris","Apartment in Paris","Apartment","Studio 9m2 Paris 15ème","1 single bed","47","$","4.48","Oct 10 – 15","12757975","https://www.airbnb.com/rooms/12757975"
"Paris","Apartment in Paris","Apartment","","1 queen bed","145","$","4.77","Mar 18 – 23","4734193","https://www.airbnb.com/rooms/4734193"
"Paris","Apartment in Paris","Apartment","Charming apartment in Paris","1 double bed","83","$","4.67","May 17 – 22","53803770","https://www.airbnb.com/rooms/53803770"
"Paris","Apartment in Paris","Apartment","Bright and spacious studio.","4 beds","113","$","4.84","May 12 – 17","1987369","https://www.airbnb.com/rooms/1987369"
"Paris","Private room in Mitry-Mory","Private Room","","1 bed","35","$","4.91","Sep 11 – 16","797730460962683161","https://www.airbnb.com/rooms/797730460962683161"
"Paris","Private room in Paris","Private Room","PARIS, nice and colorful flat","1 bed","34","$","4.33","Jul 25 – Aug 1","594614070332214286","https://www.airbnb.com/rooms/594614070332214286"
"Paris","Private room in Paris","Private Room","Blue room overlooking the Eiffel Tower","1 single bed","51","$","4.78","Oct 1 – 7","39703840","https://www.airbnb.com/rooms/39703840"
"Paris","Apartment in Paris","Apartment","Studio Victor Hugo/Champs Elysees","1 single bed","95","$","4.82","Sep 15 – 20","12796557","https://www.airbnb.com/rooms/12796557"
"Paris","Apartment in Paris","Apartment","Loods 5","2 beds","109","$","No rating","May 1 – 8","873869810597928428","https://www.airbnb.com/rooms/873869810597928428"
"Paris","Apartment in Paris","Apartment","Appartement rénové coeur 18ème","1 bed","104","$","No rating","May 21 – 26","875117433755243504","https://www.airbnb.com/rooms/875117433755243504"
"Paris","Private room in Villejuif","Private Room","Single room 2 minutes from the metro.","1 bed","46","$","4.33","May 1 – 7","817905033952471950","https://www.airbnb.com/rooms/817905033952471950"
"Paris","Apartment in Paris","Apartment","","1 bed","232","$","No rating","Jul 7 – 12","857622723003723789","https://www.airbnb.com/rooms/857622723003723789"
"Paris","Apartment in Paris","Apartment","Authentic parisian's flat","1 double bed","77","$","4.85","Oct 1 – 7","51276622","https://www.airbnb.com/rooms/51276622"
"Paris","Apartment in Les Lilas","Apartment","Mignon petit studio 16m2","1 bed","63","$","5","Oct 31 – Nov 5","848514681198748995","https://www.airbnb.com/rooms/848514681198748995"
"Paris","Apartment in Paris","Apartment","Studio Calme !","1 bed","68","$","4.36","Jan 1 – 6","778738237984664058","https://www.airbnb.com/rooms/778738237984664058"
"Paris","Private room in Paris","Private Room","Lovely room","1 bed","54","$","5","Jul 16 – 23","813987725354408902","https://www.airbnb.com/rooms/813987725354408902"
"Paris","Apartment in Paris","Apartment","Paris : petit studio République","1 double bed","76","$","4.65","Mar 26 – Apr 1","53564607","https://www.airbnb.com/rooms/53564607"
"Paris","Apartment in Paris","Apartment","AMAZING ART DECO STUDIO IN PARIS 9","1 bed","76","$","4.35","Nov 10 – 15","4675534","https://www.airbnb.com/rooms/4675534"
"Paris","Apartment in Paris","Apartment","","1 double bed","110","$","4.54","May 26 – 31","50993425","https://www.airbnb.com/rooms/50993425"
"Paris","Apartment in Paris","Apartment","Petit appartement à paris 10","1 bed","62","$","No rating","May 5 – 12","873582782243231292","https://www.airbnb.com/rooms/873582782243231292"
"Paris","Apartment in Paris","Apartment","Apt with panoramic view of Paris","1 double bed","209","$","4.92","Nov 14 – 19","8065771","https://www.airbnb.com/rooms/8065771"
"Paris","Apartment in Saint-Denis","Apartment","Sunny 1 bdr with balcony near Stade de France","1 queen bed","63","$","4.92","Aug 2 – 9","647656544852418255","https://www.airbnb.com/rooms/647656544852418255"
"Paris","Shared room in Paris","Other","","1 bed","30","$","4.29","Jun 22 – 27","9842034","https://www.airbnb.com/rooms/9842034"
"Paris","Private room in Roissy-en-France","Private Room","CDG, Private room (2) in a clean and quiet house","1 double bed","65","$","4.66","May 23 – 30","549434519468811187","https://www.airbnb.com/rooms/549434519468811187"
"Paris","Apartment in Paris","Apartment","Nid d'amour calme à 9 minutes du Musée du Louvre","1 bed","129","$","No rating","Jun 11 – 16","873595427404172500","https://www.airbnb.com/rooms/873595427404172500"
"Paris","Apartment in Paris","Apartment","Cosy apartment on the roofs of Paris","1 double bed","120","$","4.76","Aug 12 – 17","24653028","https://www.airbnb.com/rooms/24653028"
"Paris","Apartment in Paris","Apartment","Small Room Near Eiffel Tower","1 single bed","93","$","4.53","Aug 12 – 17","17190320","https://www.airbnb.com/rooms/17190320"
"Paris","Private room in Paris","Private Room","Lovely private room exclusively for girls","1 bed","58","$","4.62","May 1 – 6","543406848462528405","https://www.airbnb.com/rooms/543406848462528405"
"Paris","Apartment in Paris","Apartment","Eiffel Tower Breathtaking View ! Magical Studio","1 bed","629","$","4.86","Nov 5 – 10","762372849553595323","https://www.airbnb.com/rooms/762372849553595323"
"Paris","Apartment in Paris","Apartment","Studio Main d'Or","1 double bed","70","$","4.81","Feb 1 – 6","11662118","https://www.airbnb.com/rooms/11662118"
"Paris","Apartment in Paris","Apartment","Lovely studio in Paris","1 bed","98","$","5","Jul 10 – 15","816945053736263747","https://www.airbnb.com/rooms/816945053736263747"
"Paris","Apartment in Paris","Apartment","Bright cocoon near Gambetta","1 double bed","75","$","4.92","Apr 1 – 6","43817601","https://www.airbnb.com/rooms/43817601"
"Paris","Private room in Paris","Private Room","A play in Paris just opposite the Buttes Chaumont!","1 king bed","50","$","4.77","Jul 3 – 8","39481995","https://www.airbnb.com/rooms/39481995"
"Paris","Apartment in Paris","Apartment","Cozy little studio","1 bed","69","$","5","Feb 19 – 24","830446434740950060","https://www.airbnb.com/rooms/830446434740950060"
"Paris","Apartment in Paris","Apartment","Cosy studio near Montmartre","1 bed","115","$","No rating","May 19 – 25","872871503741591178","https://www.airbnb.com/rooms/872871503741591178"
"Paris","Apartment in Paris","Apartment","Paris Studio Lumineux","1 bed","84","$","4.54","May 1 – 6","718114665716285388","https://www.airbnb.com/rooms/718114665716285388"
"Paris","Apartment in Paris","Apartment","Lovely sunny apartment with balcony&beautiful view","2 beds","231","$","4.88","Jan 1 – 6","7962507","https://www.airbnb.com/rooms/7962507"
"Paris","Home in Chatou","Other","House & garden, close TO A, 15 minutes from Paris","1 double bed","76","$","4.72","Jun 24 – 29","20945514","https://www.airbnb.com/rooms/20945514"
"Paris","Apartment in Paris","Apartment","Parisian Charming Apartment/ Buttes Chaumont","1 sofa bed","79","$","4.88","Aug 11 – 16","51208868","https://www.airbnb.com/rooms/51208868"
"Paris","Apartment in Paris","Apartment","Superbe Apartment in the Heart of Paris","1 queen bed","120","$","4.48","May 2 – 9","49354966","https://www.airbnb.com/rooms/49354966"
"Paris","Condo in Paris","Other","STUDIO IN THE GREEN HEART OF PARIS","1 sofa bed","75","$","4.81","Dec 15 – 20","10891540","https://www.airbnb.com/rooms/10891540"
"Paris","Private room in Paris","Private Room","Quiet Cosy Room&terrace:breathtaking view of Paris","1 double bed","97","$","4.91","Jul 11 – 16","38639178","https://www.airbnb.com/rooms/38639178"
"Paris","Apartment in Paris","Apartment","Lovely studio near Montmartre","1 bed","96","$","4.77","Nov 1 – 6","667137838177499995","https://www.airbnb.com/rooms/667137838177499995"
"Paris","Private room in Paris","Private Room","Paris15 Room near Eiffel Tower for 1 person","1 double bed","95","$","4.96","Jul 13 – 18","28407314","https://www.airbnb.com/rooms/28407314"
"Paris","Private room in Villejuif","Private Room","Private small room in the villa, downtown villejuif, next to subway line 7, close to China Town for transportation and shopping.","1 bed","31","$","4.22","Jun 10 – 15","725291794128469507","https://www.airbnb.com/rooms/725291794128469507"
"Paris","Private room in Paris","Private Room","A private room in the city center of Paris","1 bed","62","$","4.88","Aug 26 – Sep 1","728674358920317373","https://www.airbnb.com/rooms/728674358920317373"
"Paris","Apartment in Paris","Apartment","Studio Haussmannien avec patio","1 sofa bed","79","$","No rating","Aug 3 – 8","867181833645584354","https://www.airbnb.com/rooms/867181833645584354"
"Paris","Apartment in Paris","Apartment","Beautiful in the heart of Le Marais","1 double bed","172","$","4.78","Aug 12 – 17","649640038848119518","https://www.airbnb.com/rooms/649640038848119518"
"Paris","Private room in Ivry-sur-Seine","Private Room","As in the quiet countryside facing Paris","1 double bed","50","$","4.76","Oct 8 – 13","13189684","https://www.airbnb.com/rooms/13189684"
"Paris","Apartment in Paris","Apartment","Charmant studio calme & spacieux","1 bed","114","$","5","Oct 14 – 19","783228517589610328","https://www.airbnb.com/rooms/783228517589610328"
"Paris","Apartment in Paris","Apartment","Joli studio proche Canal St Martin","1 double bed","89","$","4.8","Jul 16 – 21","5986960","https://www.airbnb.com/rooms/5986960"
"Paris","Private room in Paris","Private Room","Charmante chambre vue sur jardin","1 bed","38","$","5","Sep 17 – 22","868155897404099465","https://www.airbnb.com/rooms/868155897404099465"
"Paris","Apartment in Paris","Apartment","Large Montmartre Airco studio","1 bed","164","$","4.94","Aug 17 – 22","7043650","https://www.airbnb.com/rooms/7043650"
"Paris","Private room in Paris","Private Room","Entire Studio Daguerre","2 beds","88","$","3.6","Jul 28 – Aug 2","680416622090870162","https://www.airbnb.com/rooms/680416622090870162"
